id,type,amount,touristId,zone,timestamp
722506706863400,SOUVENIR,20.0,46,CentralHub,2026-05-21T22:30:14.357050
722506707037600,ENCLOSURE_BASIC,50.0,46,Enclosure-BASIC,2026-05-21T22:30:14.358050100
722506707216700,ENCLOSURE_BASIC,50.0,48,Enclosure-BASIC,2026-05-21T22:30:14.358050100
722506707404900,ENCLOSURE_BASIC,50.0,49,Enclosure-BASIC,2026-05-21T22:30:14.358050100
722506707668800,ENCLOSURE_BASIC,50.0,0,Enclosure-BASIC,2026-05-21T22:30:14.358050100
722506707848400,ENCLOSURE_BASIC,50.0,1,Enclosure-BASIC,2026-05-21T22:30:14.358050100
722506708045000,ENCLOSURE_BASIC,50.0,2,Enclosure-BASIC,2026-05-21T22:30:14.359049900
722506708222200,SOUVENIR,20.0,3,CentralHub,2026-05-21T22:30:14.359049900
722506708393700,ENCLOSURE_BASIC,50.0,3,Enclosure-BASIC,2026-05-21T22:30:14.359049900
722506708577700,ENCLOSURE_BASIC,50.0,4,Enclosure-BASIC,2026-05-21T22:30:14.359049900
722506708819800,SOUVENIR,20.0,5,CentralHub,2026-05-21T22:30:14.359049900
722506708994800,ENCLOSURE_BASIC,50.0,5,Enclosure-BASIC,2026-05-21T22:30:14.359049900
722506709177900,SOUVENIR,20.0,6,CentralHub,2026-05-21T22:30:14.360050400
722506709363600,SPA_SERVICE,15.0,6,Bathroom,2026-05-21T22:30:14.360050400
722506709533900,ENCLOSURE_BASIC,50.0,6,Enclosure-BASIC,2026-05-21T22:30:14.360050400
722506709766300,ENCLOSURE_BASIC,50.0,7,Enclosure-BASIC,2026-05-21T22:30:14.360050400
722506709969600,ENCLOSURE_BASIC,50.0,8,Enclosure-BASIC,2026-05-21T22:30:14.360050400
722506710163100,ENCLOSURE_BASIC,50.0,9,Enclosure-BASIC,2026-05-21T22:30:14.361050
722506710334800,SOUVENIR,20.0,10,CentralHub,2026-05-21T22:30:14.361050
722506710503500,ENCLOSURE_BASIC,50.0,10,Enclosure-BASIC,2026-05-21T22:30:14.361050
722506710687500,SOUVENIR,20.0,11,CentralHub,2026-05-21T22:30:14.361050
722506710862000,ENCLOSURE_BASIC,50.0,11,Enclosure-BASIC,2026-05-21T22:30:14.361050
722506711066200,SOUVENIR,20.0,12,CentralHub,2026-05-21T22:30:14.362049700
722506711255900,ENCLOSURE_BASIC,50.0,12,Enclosure-BASIC,2026-05-21T22:30:14.362049700
722506711433600,ENCLOSURE_BASIC,50.0,13,Enclosure-BASIC,2026-05-21T22:30:14.362049700
722506711642000,ENCLOSURE_BASIC,50.0,14,Enclosure-BASIC,2026-05-21T22:30:14.362049700
722506711840000,SOUVENIR,20.0,15,CentralHub,2026-05-21T22:30:14.362049700
722506712057600,ENCLOSURE_BASIC,50.0,15,Enclosure-BASIC,2026-05-21T22:30:14.362049700
722506712232400,ENCLOSURE_BASIC,50.0,16,Enclosure-BASIC,2026-05-21T22:30:14.362049700
722506712404900,ENCLOSURE_BASIC,50.0,17,Enclosure-BASIC,2026-05-21T22:30:14.362049700
722506712606900,ENCLOSURE_BASIC,50.0,18,Enclosure-BASIC,2026-05-21T22:30:14.363558700
722506712814900,ENCLOSURE_BASIC,50.0,19,Enclosure-BASIC,2026-05-21T22:30:14.363558700
722506712993800,ENCLOSURE_BASIC,50.0,20,Enclosure-BASIC,2026-05-21T22:30:14.363558700
722506713183100,SOUVENIR,20.0,21,CentralHub,2026-05-21T22:30:14.363558700
722506713356600,ENCLOSURE_BASIC,50.0,21,Enclosure-BASIC,2026-05-21T22:30:14.363558700
722506713646000,SOUVENIR,20.0,22,CentralHub,2026-05-21T22:30:14.364567800
722506713833400,ENCLOSURE_BASIC,50.0,22,Enclosure-BASIC,2026-05-21T22:30:14.364567800
722506714103000,ENCLOSURE_BASIC,50.0,23,Enclosure-BASIC,2026-05-21T22:30:14.364567800
722506714360900,ENCLOSURE_BASIC,50.0,24,Enclosure-BASIC,2026-05-21T22:30:14.364567800
722506714543400,SOUVENIR,20.0,25,CentralHub,2026-05-21T22:30:14.364567800
722506714771200,ENCLOSURE_BASIC,50.0,25,Enclosure-BASIC,2026-05-21T22:30:14.365569400
722506714953900,ENCLOSURE_BASIC,50.0,26,Enclosure-BASIC,2026-05-21T22:30:14.365569400
722506715129300,ENCLOSURE_BASIC,50.0,27,Enclosure-BASIC,2026-05-21T22:30:14.365569400
722506715304800,ENCLOSURE_BASIC,50.0,28,Enclosure-BASIC,2026-05-21T22:30:14.365569400
722506715492100,SOUVENIR,20.0,29,CentralHub,2026-05-21T22:30:14.365569400
722506715667700,ENCLOSURE_BASIC,50.0,29,Enclosure-BASIC,2026-05-21T22:30:14.366567100
722506715851500,SOUVENIR,20.0,30,CentralHub,2026-05-21T22:30:14.366567100
722506716074100,ENCLOSURE_BASIC,50.0,30,Enclosure-BASIC,2026-05-21T22:30:14.366567100
722506716250700,ENCLOSURE_BASIC,50.0,31,Enclosure-BASIC,2026-05-21T22:30:14.366567100
722506716423800,ENCLOSURE_BASIC,50.0,32,Enclosure-BASIC,2026-05-21T22:30:14.366567100
722506716608000,SOUVENIR,20.0,33,CentralHub,2026-05-21T22:30:14.367566200
722506716778400,ENCLOSURE_BASIC,50.0,33,Enclosure-BASIC,2026-05-21T22:30:14.367566200
722506716951400,ENCLOSURE_BASIC,50.0,34,Enclosure-BASIC,2026-05-21T22:30:14.367566200
722506717156300,ENCLOSURE_BASIC,50.0,35,Enclosure-BASIC,2026-05-21T22:30:14.367566200
722506717340000,ENCLOSURE_BASIC,50.0,36,Enclosure-BASIC,2026-05-21T22:30:14.367566200
722506717512400,ENCLOSURE_BASIC,50.0,37,Enclosure-BASIC,2026-05-21T22:30:14.367566200
722506717681900,SOUVENIR,20.0,38,CentralHub,2026-05-21T22:30:14.368565800
722506717871100,ENCLOSURE_BASIC,50.0,38,Enclosure-BASIC,2026-05-21T22:30:14.368565800
722506718044000,ENCLOSURE_BASIC,50.0,39,Enclosure-BASIC,2026-05-21T22:30:14.368565800
722506718215700,SOUVENIR,20.0,40,CentralHub,2026-05-21T22:30:14.368565800
722506718386100,ENCLOSURE_BASIC,50.0,40,Enclosure-BASIC,2026-05-21T22:30:14.368565800
722506718590400,ENCLOSURE_BASIC,50.0,41,Enclosure-BASIC,2026-05-21T22:30:14.369567100
722506718765300,SOUVENIR,20.0,42,CentralHub,2026-05-21T22:30:14.369567100
722506718935200,ENCLOSURE_BASIC,50.0,42,Enclosure-BASIC,2026-05-21T22:30:14.369567100
722506719168800,SOUVENIR,20.0,43,CentralHub,2026-05-21T22:30:14.369567100
722506719339900,ENCLOSURE_BASIC,50.0,43,Enclosure-BASIC,2026-05-21T22:30:14.369567100
722506719511600,SOUVENIR,20.0,44,CentralHub,2026-05-21T22:30:14.369567100
722506719694900,ENCLOSURE_BASIC,50.0,44,Enclosure-BASIC,2026-05-21T22:30:14.370565700
722506719873000,ENCLOSURE_BASIC,50.0,45,Enclosure-BASIC,2026-05-21T22:30:14.370565700
722506720046200,ENCLOSURE_BASIC,50.0,46,Enclosure-BASIC,2026-05-21T22:30:14.370565700
722506720218500,ENCLOSURE_BASIC,50.0,48,Enclosure-BASIC,2026-05-21T22:30:14.370565700
722506720401200,SOUVENIR,20.0,49,CentralHub,2026-05-21T22:30:14.370565700
722506720570300,ENCLOSURE_BASIC,50.0,49,Enclosure-BASIC,2026-05-21T22:30:14.371566700
722506720837500,SOUVENIR,20.0,0,CentralHub,2026-05-21T22:30:14.371566700
722506721024800,ENCLOSURE_BASIC,50.0,0,Enclosure-BASIC,2026-05-21T22:30:14.371566700
722506721194900,SOUVENIR,20.0,1,CentralHub,2026-05-21T22:30:14.371566700
722506721364300,ENCLOSURE_BASIC,50.0,1,Enclosure-BASIC,2026-05-21T22:30:14.371566700
722506721551000,SOUVENIR,20.0,2,CentralHub,2026-05-21T22:30:14.372566500
722506721732300,ENCLOSURE_BASIC,50.0,2,Enclosure-BASIC,2026-05-21T22:30:14.372566500
722506721923600,SOUVENIR,20.0,3,CentralHub,2026-05-21T22:30:14.372566500
722506722124100,ENCLOSURE_BASIC,50.0,3,Enclosure-BASIC,2026-05-21T22:30:14.372566500
722506722312900,ENCLOSURE_BASIC,50.0,4,Enclosure-BASIC,2026-05-21T22:30:14.372566500
722506722483100,SOUVENIR,20.0,5,CentralHub,2026-05-21T22:30:14.372566500
722506722650800,ENCLOSURE_BASIC,50.0,5,Enclosure-BASIC,2026-05-21T22:30:14.373567500
722506722850000,SOUVENIR,20.0,6,CentralHub,2026-05-21T22:30:14.373567500
722506723081100,ENCLOSURE_BASIC,50.0,6,Enclosure-BASIC,2026-05-21T22:30:14.373567500
722506723268700,SOUVENIR,20.0,7,CentralHub,2026-05-21T22:30:14.373567500
722506723457700,ENCLOSURE_BASIC,50.0,7,Enclosure-BASIC,2026-05-21T22:30:14.373567500
722506723643300,ENCLOSURE_BASIC,50.0,8,Enclosure-BASIC,2026-05-21T22:30:14.374593100
722506723819600,SOUVENIR,20.0,9,CentralHub,2026-05-21T22:30:14.374593100
722506723999200,ENCLOSURE_BASIC,50.0,9,Enclosure-BASIC,2026-05-21T22:30:14.374593100
722506724199900,ENCLOSURE_BASIC,50.0,10,Enclosure-BASIC,2026-05-21T22:30:14.374593100
722506724374600,ENCLOSURE_BASIC,50.0,11,Enclosure-BASIC,2026-05-21T22:30:14.374593100
722506724546500,ENCLOSURE_BASIC,50.0,12,Enclosure-BASIC,2026-05-21T22:30:14.374593100
722506724717400,SOUVENIR,20.0,13,CentralHub,2026-05-21T22:30:14.375593200
722506724912600,ENCLOSURE_BASIC,50.0,13,Enclosure-BASIC,2026-05-21T22:30:14.375593200
722506725094000,SOUVENIR,20.0,14,CentralHub,2026-05-21T22:30:14.375593200
722506725275000,ENCLOSURE_BASIC,50.0,14,Enclosure-BASIC,2026-05-21T22:30:14.375593200
722506725467300,ENCLOSURE_BASIC,50.0,15,Enclosure-BASIC,2026-05-21T22:30:14.375593200
722506725680200,ENCLOSURE_BASIC,50.0,16,Enclosure-BASIC,2026-05-21T22:30:14.376594100
722506725872500,ENCLOSURE_BASIC,50.0,17,Enclosure-BASIC,2026-05-21T22:30:14.376594100
722506726060700,SOUVENIR,20.0,18,CentralHub,2026-05-21T22:30:14.376594100
722506726268500,ENCLOSURE_BASIC,50.0,18,Enclosure-BASIC,2026-05-21T22:30:14.376594100
722506726445500,ENCLOSURE_BASIC,50.0,19,Enclosure-BASIC,2026-05-21T22:30:14.376594100
722506726652000,ENCLOSURE_BASIC,50.0,20,Enclosure-BASIC,2026-05-21T22:30:14.377596900
722506726884900,SOUVENIR,20.0,21,CentralHub,2026-05-21T22:30:14.377596900
722506727076700,ENCLOSURE_BASIC,50.0,21,Enclosure-BASIC,2026-05-21T22:30:14.377596900
722506727301500,ENCLOSURE_BASIC,50.0,22,Enclosure-BASIC,2026-05-21T22:30:14.377596900
722506727510800,ENCLOSURE_BASIC,50.0,23,Enclosure-BASIC,2026-05-21T22:30:14.377596900
722506727688800,ENCLOSURE_BASIC,50.0,24,Enclosure-BASIC,2026-05-21T22:30:14.378594900
722506727870800,SOUVENIR,20.0,25,CentralHub,2026-05-21T22:30:14.378594900
722506728045500,ENCLOSURE_BASIC,50.0,25,Enclosure-BASIC,2026-05-21T22:30:14.378594900
722506728232700,ENCLOSURE_BASIC,50.0,26,Enclosure-BASIC,2026-05-21T22:30:14.378594900
722506728405800,ENCLOSURE_BASIC,50.0,27,Enclosure-BASIC,2026-05-21T22:30:14.378594900
722506728575600,ENCLOSURE_BASIC,50.0,28,Enclosure-BASIC,2026-05-21T22:30:14.378594900
722506728769900,ENCLOSURE_BASIC,50.0,29,Enclosure-BASIC,2026-05-21T22:30:14.379596300
722506728942500,ENCLOSURE_BASIC,50.0,30,Enclosure-BASIC,2026-05-21T22:30:14.379596300
722506729113900,ENCLOSURE_BASIC,50.0,31,Enclosure-BASIC,2026-05-21T22:30:14.379596300
722506729285800,ENCLOSURE_BASIC,50.0,32,Enclosure-BASIC,2026-05-21T22:30:14.379596300
722506729469100,ENCLOSURE_BASIC,50.0,33,Enclosure-BASIC,2026-05-21T22:30:14.379596300
722506729641500,ENCLOSURE_BASIC,50.0,34,Enclosure-BASIC,2026-05-21T22:30:14.380595
722506729814000,ENCLOSURE_BASIC,50.0,35,Enclosure-BASIC,2026-05-21T22:30:14.380595
722506730004700,SOUVENIR,20.0,36,CentralHub,2026-05-21T22:30:14.380595
722506730175100,ENCLOSURE_BASIC,50.0,36,Enclosure-BASIC,2026-05-21T22:30:14.380595
722506730345700,ENCLOSURE_BASIC,50.0,37,Enclosure-BASIC,2026-05-21T22:30:14.380595
722506730514800,SOUVENIR,20.0,38,CentralHub,2026-05-21T22:30:14.380595
722506730733900,ENCLOSURE_BASIC,50.0,38,Enclosure-BASIC,2026-05-21T22:30:14.381594300
722506730921100,ENCLOSURE_BASIC,50.0,39,Enclosure-BASIC,2026-05-21T22:30:14.381594300
722506731096300,ENCLOSURE_BASIC,50.0,40,Enclosure-BASIC,2026-05-21T22:30:14.381594300
722506731319600,ENCLOSURE_BASIC,50.0,41,Enclosure-BASIC,2026-05-21T22:30:14.381594300
722506731516000,SOUVENIR,20.0,42,CentralHub,2026-05-21T22:30:14.381594300
722506731687800,ENCLOSURE_BASIC,50.0,42,Enclosure-BASIC,2026-05-21T22:30:14.381594300
722506731916700,ENCLOSURE_BASIC,50.0,43,Enclosure-BASIC,2026-05-21T22:30:14.381594300
722506732140400,SOUVENIR,20.0,44,CentralHub,2026-05-21T22:30:14.383103200
722506732326700,ENCLOSURE_BASIC,50.0,44,Enclosure-BASIC,2026-05-21T22:30:14.383103200
722506732529100,ENCLOSURE_BASIC,50.0,45,Enclosure-BASIC,2026-05-21T22:30:14.383103200
722506732806700,ENCLOSURE_BASIC,50.0,46,Enclosure-BASIC,2026-05-21T22:30:14.383103200
722506732985200,SOUVENIR,20.0,48,CentralHub,2026-05-21T22:30:14.383103200
722506733164800,ENCLOSURE_BASIC,50.0,48,Enclosure-BASIC,2026-05-21T22:30:14.384114200
722506733366000,SOUVENIR,20.0,49,CentralHub,2026-05-21T22:30:14.384114200
722506733915900,ENCLOSURE_BASIC,50.0,49,Enclosure-BASIC,2026-05-21T22:30:14.384114200
722506734473300,SOUVENIR,20.0,0,CentralHub,2026-05-21T22:30:14.385112800
722506734690600,ENCLOSURE_BASIC,50.0,0,Enclosure-BASIC,2026-05-21T22:30:14.385112800
722506734871100,ENCLOSURE_BASIC,50.0,1,Enclosure-BASIC,2026-05-21T22:30:14.385112800
722506735080200,SOUVENIR,20.0,2,CentralHub,2026-05-21T22:30:14.385112800
722506735266300,ENCLOSURE_BASIC,50.0,2,Enclosure-BASIC,2026-05-21T22:30:14.386114
722506735527600,ENCLOSURE_BASIC,50.0,3,Enclosure-BASIC,2026-05-21T22:30:14.386114
722506735804400,ENCLOSURE_BASIC,50.0,4,Enclosure-BASIC,2026-05-21T22:30:14.386114
722506735995700,ENCLOSURE_BASIC,50.0,5,Enclosure-BASIC,2026-05-21T22:30:14.386114
722506736236900,ENCLOSURE_BASIC,50.0,6,Enclosure-BASIC,2026-05-21T22:30:14.387114100
722506736429100,ENCLOSURE_BASIC,50.0,7,Enclosure-BASIC,2026-05-21T22:30:14.387114100
722506736612300,ENCLOSURE_BASIC,50.0,8,Enclosure-BASIC,2026-05-21T22:30:14.387114100
722506736842800,SOUVENIR,20.0,9,CentralHub,2026-05-21T22:30:14.387114100
722506737095700,ENCLOSURE_BASIC,50.0,9,Enclosure-BASIC,2026-05-21T22:30:14.388113
722506737288300,SOUVENIR,20.0,10,CentralHub,2026-05-21T22:30:14.388113
722506737465800,ENCLOSURE_BASIC,50.0,10,Enclosure-BASIC,2026-05-21T22:30:14.388113
722506737665800,SOUVENIR,20.0,11,CentralHub,2026-05-21T22:30:14.388113
722506737866300,ENCLOSURE_BASIC,50.0,11,Enclosure-BASIC,2026-05-21T22:30:14.388113
722506738102700,ENCLOSURE_BASIC,50.0,12,Enclosure-BASIC,2026-05-21T22:30:14.389113900
722506738312500,ENCLOSURE_BASIC,50.0,13,Enclosure-BASIC,2026-05-21T22:30:14.389113900
722506738518400,SOUVENIR,20.0,14,CentralHub,2026-05-21T22:30:14.389113900
722506738718400,ENCLOSURE_BASIC,50.0,14,Enclosure-BASIC,2026-05-21T22:30:14.389113900
722506738953800,SOUVENIR,20.0,15,CentralHub,2026-05-21T22:30:14.389113900
722506739185700,ENCLOSURE_BASIC,50.0,15,Enclosure-BASIC,2026-05-21T22:30:14.390114800
722506739403500,SOUVENIR,20.0,16,CentralHub,2026-05-21T22:30:14.390114800
722506739609100,ENCLOSURE_BASIC,50.0,16,Enclosure-BASIC,2026-05-21T22:30:14.390114800
722506739833200,ENCLOSURE_BASIC,50.0,17,Enclosure-BASIC,2026-05-21T22:30:14.390114800
722506740012500,SOUVENIR,20.0,18,CentralHub,2026-05-21T22:30:14.390114800
722506740206600,ENCLOSURE_BASIC,50.0,18,Enclosure-BASIC,2026-05-21T22:30:14.391114900
722506740428000,ENCLOSURE_BASIC,50.0,19,Enclosure-BASIC,2026-05-21T22:30:14.391114900
722506740615100,ENCLOSURE_BASIC,50.0,20,Enclosure-BASIC,2026-05-21T22:30:14.391114900
722506740808000,ENCLOSURE_BASIC,50.0,21,Enclosure-BASIC,2026-05-21T22:30:14.391114900
722506740998900,ENCLOSURE_BASIC,50.0,22,Enclosure-BASIC,2026-05-21T22:30:14.391114900
722506741206300,ENCLOSURE_BASIC,50.0,23,Enclosure-BASIC,2026-05-21T22:30:14.392114200
722506741393600,ENCLOSURE_BASIC,50.0,24,Enclosure-BASIC,2026-05-21T22:30:14.392114200
722506741579500,ENCLOSURE_BASIC,50.0,25,Enclosure-BASIC,2026-05-21T22:30:14.392114200
722506741788300,SOUVENIR,20.0,26,CentralHub,2026-05-21T22:30:14.392114200
722506741960900,ENCLOSURE_BASIC,50.0,26,Enclosure-BASIC,2026-05-21T22:30:14.392114200
722506742133800,ENCLOSURE_BASIC,50.0,27,Enclosure-BASIC,2026-05-21T22:30:14.392114200
722506742338400,SOUVENIR,20.0,28,CentralHub,2026-05-21T22:30:14.392114200
722506742537300,ENCLOSURE_BASIC,50.0,28,Enclosure-BASIC,2026-05-21T22:30:14.392114200
722506742734600,SOUVENIR,20.0,29,CentralHub,2026-05-21T22:30:14.393587200
722506742914600,ENCLOSURE_BASIC,50.0,29,Enclosure-BASIC,2026-05-21T22:30:14.393587200
722506743141100,ENCLOSURE_BASIC,50.0,30,Enclosure-BASIC,2026-05-21T22:30:14.393587200
722506743313100,SOUVENIR,20.0,31,CentralHub,2026-05-21T22:30:14.393587200
722506743485600,ENCLOSURE_BASIC,50.0,31,Enclosure-BASIC,2026-05-21T22:30:14.393587200
722506743765400,SOUVENIR,20.0,32,CentralHub,2026-05-21T22:30:14.394594200
722506743985400,ENCLOSURE_BASIC,50.0,32,Enclosure-BASIC,2026-05-21T22:30:14.394594200
722506744160800,ENCLOSURE_BASIC,50.0,33,Enclosure-BASIC,2026-05-21T22:30:14.394594200
722506744366300,ENCLOSURE_BASIC,50.0,34,Enclosure-BASIC,2026-05-21T22:30:14.394594200
722506744574200,ENCLOSURE_BASIC,50.0,35,Enclosure-BASIC,2026-05-21T22:30:14.394594200
722506744767600,ENCLOSURE_BASIC,50.0,36,Enclosure-BASIC,2026-05-21T22:30:14.395599200
722506744943300,SOUVENIR,20.0,37,CentralHub,2026-05-21T22:30:14.395599200
722506745141000,ENCLOSURE_BASIC,50.0,37,Enclosure-BASIC,2026-05-21T22:30:14.395599200
722506745341800,ENCLOSURE_BASIC,50.0,38,Enclosure-BASIC,2026-05-21T22:30:14.395599200
722506745514800,SOUVENIR,20.0,39,CentralHub,2026-05-21T22:30:14.395599200
722506745697300,ENCLOSURE_BASIC,50.0,39,Enclosure-BASIC,2026-05-21T22:30:14.396598
722506745897000,ENCLOSURE_BASIC,50.0,40,Enclosure-BASIC,2026-05-21T22:30:14.396598
722506746108400,SOUVENIR,20.0,41,CentralHub,2026-05-21T22:30:14.396598
722506746278700,ENCLOSURE_BASIC,50.0,41,Enclosure-BASIC,2026-05-21T22:30:14.396598
722506746465100,ENCLOSURE_BASIC,50.0,42,Enclosure-BASIC,2026-05-21T22:30:14.396598
722506746667600,SOUVENIR,20.0,43,CentralHub,2026-05-21T22:30:14.397597800
722506746851600,ENCLOSURE_BASIC,50.0,43,Enclosure-BASIC,2026-05-21T22:30:14.397597800
722506747020000,SOUVENIR,20.0,44,CentralHub,2026-05-21T22:30:14.397597800
722506747199500,ENCLOSURE_BASIC,50.0,44,Enclosure-BASIC,2026-05-21T22:30:14.397597800
722506747378000,SOUVENIR,20.0,45,CentralHub,2026-05-21T22:30:14.397597800
722506747572700,ENCLOSURE_BASIC,50.0,45,Enclosure-BASIC,2026-05-21T22:30:14.397597800
722506747774900,ENCLOSURE_BASIC,50.0,46,Enclosure-BASIC,2026-05-21T22:30:14.398598800
722506747947300,ENCLOSURE_BASIC,50.0,48,Enclosure-BASIC,2026-05-21T22:30:14.398598800
722506748116900,ENCLOSURE_BASIC,50.0,49,Enclosure-BASIC,2026-05-21T22:30:14.398598800
722506748411500,ENCLOSURE_BASIC,50.0,0,Enclosure-BASIC,2026-05-21T22:30:14.398598800
722506748591100,SOUVENIR,20.0,1,CentralHub,2026-05-21T22:30:14.399598700
722506748794800,ENCLOSURE_BASIC,50.0,1,Enclosure-BASIC,2026-05-21T22:30:14.399598700
722506748967500,ENCLOSURE_BASIC,50.0,2,Enclosure-BASIC,2026-05-21T22:30:14.399598700
722506749158700,ENCLOSURE_BASIC,50.0,3,Enclosure-BASIC,2026-05-21T22:30:14.399598700
722506749333400,SOUVENIR,20.0,4,CentralHub,2026-05-21T22:30:14.399598700
722506749497900,ENCLOSURE_BASIC,50.0,4,Enclosure-BASIC,2026-05-21T22:30:14.399598700
722506749689700,SOUVENIR,20.0,5,CentralHub,2026-05-21T22:30:14.400598600
722506749853800,SPA_SERVICE,15.0,5,Bathroom,2026-05-21T22:30:14.400598600
722506750017200,ENCLOSURE_BASIC,50.0,5,Enclosure-BASIC,2026-05-21T22:30:14.400598600
722506750184400,ENCLOSURE_BASIC,50.0,6,Enclosure-BASIC,2026-05-21T22:30:14.400598600
722506750371600,ENCLOSURE_BASIC,50.0,7,Enclosure-BASIC,2026-05-21T22:30:14.400598600
722506750538400,SPA_SERVICE,15.0,8,Bathroom,2026-05-21T22:30:14.400598600
722506750723800,ENCLOSURE_BASIC,50.0,8,Enclosure-BASIC,2026-05-21T22:30:14.401598100
722506750922500,ENCLOSURE_BASIC,50.0,9,Enclosure-BASIC,2026-05-21T22:30:14.401598100
722506751132100,SOUVENIR,20.0,10,CentralHub,2026-05-21T22:30:14.401598100
722506751305700,ENCLOSURE_BASIC,50.0,10,Enclosure-BASIC,2026-05-21T22:30:14.401598100
722506751477900,SOUVENIR,20.0,11,CentralHub,2026-05-21T22:30:14.401598100
722506751691700,ENCLOSURE_BASIC,50.0,11,Enclosure-BASIC,2026-05-21T22:30:14.401598100
722506751866400,SOUVENIR,20.0,12,CentralHub,2026-05-21T22:30:14.401598100
722506752033300,ENCLOSURE_BASIC,50.0,12,Enclosure-BASIC,2026-05-21T22:30:14.401598100
722506752253200,SOUVENIR,20.0,13,CentralHub,2026-05-21T22:30:14.403108800
722506752473500,ENCLOSURE_BASIC,50.0,13,Enclosure-BASIC,2026-05-21T22:30:14.403108800
722506752726700,SOUVENIR,20.0,14,CentralHub,2026-05-21T22:30:14.403108800
722506752961700,ENCLOSURE_BASIC,50.0,14,Enclosure-BASIC,2026-05-21T22:30:14.403108800
722506753234300,SOUVENIR,20.0,15,CentralHub,2026-05-21T22:30:14.404120600
722506753424600,ENCLOSURE_BASIC,50.0,15,Enclosure-BASIC,2026-05-21T22:30:14.404120600
722506753626700,ENCLOSURE_BASIC,50.0,16,Enclosure-BASIC,2026-05-21T22:30:14.404120600
722506753842000,SOUVENIR,20.0,17,CentralHub,2026-05-21T22:30:14.404120600
722506754028300,ENCLOSURE_BASIC,50.0,17,Enclosure-BASIC,2026-05-21T22:30:14.404120600
722506754228700,ENCLOSURE_BASIC,50.0,18,Enclosure-BASIC,2026-05-21T22:30:14.405122900
722506754462500,SOUVENIR,20.0,19,CentralHub,2026-05-21T22:30:14.405122900
722506754679800,ENCLOSURE_BASIC,50.0,19,Enclosure-BASIC,2026-05-21T22:30:14.405122900
722506754877000,ENCLOSURE_BASIC,50.0,20,Enclosure-BASIC,2026-05-21T22:30:14.405122900
722506755050000,ENCLOSURE_BASIC,50.0,21,Enclosure-BASIC,2026-05-21T22:30:14.405122900
722506755263600,SOUVENIR,20.0,22,CentralHub,2026-05-21T22:30:14.406123900
722506755433600,ENCLOSURE_BASIC,50.0,22,Enclosure-BASIC,2026-05-21T22:30:14.406123900
722506755603200,ENCLOSURE_BASIC,50.0,23,Enclosure-BASIC,2026-05-21T22:30:14.406123900
722506755794000,SOUVENIR,20.0,24,CentralHub,2026-05-21T22:30:14.406123900
722506755962200,ENCLOSURE_BASIC,50.0,24,Enclosure-BASIC,2026-05-21T22:30:14.406123900
722506756162300,SOUVENIR,20.0,25,CentralHub,2026-05-21T22:30:14.407120800
722506756332500,ENCLOSURE_BASIC,50.0,25,Enclosure-BASIC,2026-05-21T22:30:14.407120800
722506756547300,ENCLOSURE_BASIC,50.0,26,Enclosure-BASIC,2026-05-21T22:30:14.407120800
722506756719700,SOUVENIR,20.0,27,CentralHub,2026-05-21T22:30:14.407120800
722506756890600,ENCLOSURE_BASIC,50.0,27,Enclosure-BASIC,2026-05-21T22:30:14.407120800
722506757138700,SOUVENIR,20.0,28,CentralHub,2026-05-21T22:30:14.408119800
722506757312300,ENCLOSURE_BASIC,50.0,28,Enclosure-BASIC,2026-05-21T22:30:14.408119800
722506757484000,SOUVENIR,20.0,29,CentralHub,2026-05-21T22:30:14.408119800
722506757681300,ENCLOSURE_BASIC,50.0,29,Enclosure-BASIC,2026-05-21T22:30:14.408119800
722506757885400,ENCLOSURE_BASIC,50.0,30,Enclosure-BASIC,2026-05-21T22:30:14.408119800
722506758060600,ENCLOSURE_BASIC,50.0,31,Enclosure-BASIC,2026-05-21T22:30:14.408119800
722506758292600,ENCLOSURE_BASIC,50.0,32,Enclosure-BASIC,2026-05-21T22:30:14.409120500
722506758485200,SOUVENIR,20.0,33,CentralHub,2026-05-21T22:30:14.409120500
722506758659100,ENCLOSURE_BASIC,50.0,33,Enclosure-BASIC,2026-05-21T22:30:14.409120500
722506758838000,ENCLOSURE_BASIC,50.0,34,Enclosure-BASIC,2026-05-21T22:30:14.409120500
722506759043100,ENCLOSURE_BASIC,50.0,35,Enclosure-BASIC,2026-05-21T22:30:14.409120500
722506759285500,ENCLOSURE_BASIC,50.0,36,Enclosure-BASIC,2026-05-21T22:30:14.410117400
722506759462600,SOUVENIR,20.0,37,CentralHub,2026-05-21T22:30:14.410117400
722506759633500,ENCLOSURE_BASIC,50.0,37,Enclosure-BASIC,2026-05-21T22:30:14.410117400
722506759832000,ENCLOSURE_BASIC,50.0,38,Enclosure-BASIC,2026-05-21T22:30:14.410117400
722506760005400,SOUVENIR,20.0,39,CentralHub,2026-05-21T22:30:14.410117400
722506760243500,ENCLOSURE_BASIC,50.0,39,Enclosure-BASIC,2026-05-21T22:30:14.411121500
722506760478100,SOUVENIR,20.0,40,CentralHub,2026-05-21T22:30:14.411121500
722506760661600,ENCLOSURE_BASIC,50.0,40,Enclosure-BASIC,2026-05-21T22:30:14.411121500
722506760881300,ENCLOSURE_BASIC,50.0,41,Enclosure-BASIC,2026-05-21T22:30:14.411121500
722506761059900,SOUVENIR,20.0,42,CentralHub,2026-05-21T22:30:14.411121500
